User      	: DESKTOP-BLOIBBU
1008   	1
1009   	0
1010   	0
1011   	0
1012   	0
1013   	0
1014   	0
1015   	0
1016   	0
1017   	0
1018   	0
1019   	1
1020   	0
1021   	0
1022   	0
1023   	0

